strategy,window,trade_no,true_alpha,q25_alpha_estimate,median_alpha_estimate,q75_alpha_estimate,median_spread
rolling-20,20,55,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,56,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,57,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,58,0.050000000000000003,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,59,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,60,0.050000000000000003,0.16607673836201675,0.18317017001884317,0.24937334761182739,2.5914386957642677
rolling-20,20,61,0.050000000000000003,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,62,0.050000000000000003,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,63,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.20026360167566959,2.3124966283162962
rolling-20,20,64,0.050000000000000003,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,65,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,66,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,67,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.21254103815970904,2.3124966283162962
rolling-20,20,68,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,69,0.050000000000000003,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,70,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,71,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,72,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,73,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,74,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.20026360167566959,2.3124966283162962
rolling-20,20,75,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,76,0.050000000000000003,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,77,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,78,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,79,0.050000000000000003,0.16607673836201675,0.18317017001884317,0.24937334761182739,2.5914386957642677
rolling-20,20,80,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,81,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,82,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,83,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,84,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,85,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,86,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,87,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,88,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,89,0.050000000000000003,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,90,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,91,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,92,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,93,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,94,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,95,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,96,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,97,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,98,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,99,0.050000000000000003,0.16607673836201675,0.18317017001884317,0.24937334761182739,2.5914386957642677
rolling-20,20,100,0.40000000000000002,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,101,0.40000000000000002,0.16607673836201675,0.16607673836201678,0.24937334761182739,2.8703807632122391
rolling-20,20,102,0.40000000000000002,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,103,0.40000000000000002,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,104,0.40000000000000002,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-20,20,105,0.40000000000000002,0.16607673836201675,0.20026360167566953,0.24937334761182745,2.3124966283162962
rolling-20,20,106,0.40000000000000002,0.16607673836201675,0.20026360167566953,0.24937334761182745,2.3124966283162962
rolling-20,20,107,0.40000000000000002,0.16607673836201678,0.20026360167566953,0.24937334761182745,2.3124966283162962
rolling-20,20,108,0.40000000000000002,0.16607673836201678,0.20026360167566959,0.24937334761182745,2.3124966283162962
rolling-20,20,109,0.40000000000000002,0.16607673836201678,0.20026360167566959,0.24937334761182745,2.3124966283162962
rolling-20,20,110,0.40000000000000002,0.16607673836201678,0.20026360167566959,0.30311048387023032,2.3124966283162962
rolling-20,20,111,0.40000000000000002,0.16607673836201678,0.24937334761182739,0.30311048387023032,1.5872422234831873
rolling-20,20,112,0.40000000000000002,0.16607673836201678,0.24937334761182739,0.30311048387023032,1.5872422234831873
rolling-20,20,113,0.40000000000000002,0.16607673836201678,0.24937334761182739,0.30311048387023032,1.5872422234831873
rolling-20,20,114,0.40000000000000002,0.20026360167566953,0.24937334761182739,0.30311048387023032,1.5872422234831873
rolling-20,20,115,0.40000000000000002,0.20026360167566953,0.24937334761182745,0.35217039410857076,1.5872422234831589
rolling-20,20,116,0.40000000000000002,0.20026360167566953,0.24937334761182745,0.35217039410857076,1.5872422234831589
rolling-20,20,117,0.40000000000000002,0.20026360167566953,0.24937334761182745,0.35217039410857082,1.5872422234831589
rolling-20,20,118,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,119,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,120,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.36205933084489145,0.92092966905225637
rolling-20,20,121,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,122,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.39172614105385328,0.92092966905225637
rolling-20,20,123,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.39172614105385328,0.92092966905225637
rolling-20,20,124,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,125,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,126,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,127,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,128,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,129,0.40000000000000002,0.23709591112778794,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,130,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,131,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,132,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.36205933084489145,0.92092966905225637
rolling-20,20,133,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.39172614105385328,0.92092966905225637
rolling-20,20,134,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,135,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,136,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,137,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,138,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,139,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,140,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,141,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,142,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,143,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,144,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,145,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,146,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,147,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,148,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,149,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,150,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,151,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,152,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,153,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,154,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,155,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,156,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,157,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,158,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,159,0.40000000000000002,0.20026360167566959,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,160,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,161,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,162,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,163,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,164,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,165,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,166,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,167,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,168,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,169,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,170,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,171,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,172,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,173,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,174,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,175,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,176,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,177,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,178,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,179,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,180,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,181,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,182,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,183,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,184,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,185,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,186,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,187,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,188,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,189,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,190,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,191,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,192,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,193,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,194,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,195,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,196,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,197,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.36205933084489145,0.92092966905225637
rolling-20,20,198,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,199,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.35217039410857082,0.92092966905225637
rolling-20,20,200,0.40000000000000002,0.24937334761182739,0.30311048387023032,0.36205933084489145,0.92092966905225637
rolling-50,50,0,0.050000000000000003,0.2583333333333333,0.2583333333333333,0.2583333333333333,5.1666666666666714
rolling-50,50,1,0.050000000000000003,0.25833333333333341,0.25833333333333341,0.25833333333333341,4.7310186951545177
rolling-50,50,2,0.050000000000000003,0.24320789352914185,0.27090805036245702,0.27090805036245702,3.9343918449893636
rolling-50,50,3,0.050000000000000003,0.24320789352914179,0.24320789352914179,0.29061377734247473,4.4895084901014712
rolling-50,50,4,0.050000000000000003,0.22912513378355545,0.25512127581843302,0.25512127581843314,3.8096561639652435
rolling-50,50,5,0.050000000000000003,0.22912513378355542,0.22912513378355542,0.27417735282917588,4.2606225029293512
rolling-50,50,6,0.050000000000000003,0.21615196601301037,0.24027580158910944,0.24027580158910947,3.6810793313311905
rolling-50,50,7,0.050000000000000003,0.21615196601301034,0.21615196601301037,0.25845658812156269,4.0462886317001079
rolling-50,50,8,0.050000000000000003,0.20430368843350336,0.22648324652843221,0.2800036465940024,3.5517538393112602
rolling-50,50,9,0.050000000000000003,0.20430368843350338,0.2436279175133016,0.2436279175133016,2.9636480811703052
rolling-50,50,10,0.050000000000000003,0.21379778168114918,0.21379778168114921,0.26439626212925643,3.4243366030582649
rolling-50,50,11,0.050000000000000003,0.1935548491938803,0.22980868883362077,0.28639331667868828,2.9110645670694169
rolling-50,50,12,0.050000000000000003,0.20222493023458188,0.20222493023458188,0.24959734954306539,3.3009324968615203
rolling-50,50,13,0.050000000000000003,0.18385069932424997,0.21706035829999465,0.27101211342751541,2.8519171893289865
rolling-50,50,14,0.050000000000000003,0.19173252838912955,0.19173252838912955,0.23573370390790885,3.1830676409856409
rolling-50,50,15,0.050000000000000003,0.17511772639481615,0.20539628396315843,0.2563459631394952,2.7887412761874657
rolling-50,50,16,0.050000000000000003,0.18226188118144745,0.18226188118144748,0.27747332937301705,3.0717292610305549
rolling-50,50,17,0.050000000000000003,0.16727243125496477,0.19479189448676829,0.2425278936380359,2.723676155850498
rolling-50,50,18,0.050000000000000003,0.17373778643363136,0.21105946127861841,0.26304318084228012,2.3403787323176317
rolling-50,50,19,0.050000000000000003,0.16022806149931182,0.1851953184502842,0.22964168543854518,2.6584222292683677
rolling-50,50,20,0.050000000000000003,0.16607673836201675,0.20026360167566953,0.24937334761182739,2.3124966283162962
rolling-50,50,21,0.050000000000000003,0.15389938626792474,0.17653713074167293,0.21772626727814465,2.5942545671382362
rolling-50,50,22,0.050000000000000003,0.15919312371198621,0.1904510424229254,0.2365538195469081,2.2807742913001618
rolling-50,50,23,0.050000000000000003,0.14820579762535749,0.1687384742909554,0.2067830117413863,2.5320710967807116
rolling-50,50,24,0.050000000000000003,0.15300354698971069,0.18156222119048984,0.2246329192711303,2.2466731425027149
rolling-50,50,25,0.050000000000000003,0.14307309649354266,0.16171730651933219,0.24323922180242771,2.4724568514465517
rolling-50,50,26,0.050000000000000003,0.14742958674538545,0.17352626233640711,0.21362313575515557,2.2113459656734875
rolling-50,50,27,0.050000000000000003,0.13843431361352507,0.15539284998862893,0.23139790328052798,2.4157510219895642
rolling-50,50,28,0.050000000000000003,0.14239933585963907,0.16626729034641477,0.20350842367114177,2.175667232629209
rolling-50,50,29,0.050000000000000003,0.13422986747448273,0.14968850580678658,0.22040283920451231,2.3621087274305097
rolling-50,50,30,0.050000000000000003,0.13784806060704077,0.15970908004377021,0.1942517576491101,2.1402750715433427
rolling-50,50,31,0.050000000000000003,0.13040729833566975,0.17191504102386415,0.21024757615272771,1.8980936495834584
rolling-50,50,32,0.050000000000000003,0.13371826150892036,0.15377822836459532,0.18580209060924616,2.1056159646511077
rolling-50,50,33,0.050000000000000003,0.12692075594458502,0.16511268209687696,0.20090495291143259,1.879084066641056
rolling-50,50,34,0.050000000000000003,0.1299593571798687,0.14840612198164924,0.21679840826595653,2.0719867246461945
rolling-50,50,35,0.050000000000000003,0.12373036575355729,0.15893909158084718,0.19233335957113723,1.8593483101388983
rolling-50,50,36,0.050000000000000003,0.12652715376997428,0.14352998973722214,0.20743367049729844,2.0395709838795568
rolling-50,50,37,0.050000000000000003,0.12080155670029911,0.15332913378724786,0.18448217521562316,1.8392981275771803
rolling-50,50,38,0.050000000000000003,0.12338321321859257,0.13909330119827201,0.19879936932189249,2.0084692572021225
rolling-50,50,39,0.050000000000000003,0.11810440253927115,0.14822246608936016,0.17729616585633148,1.8192363139622643
rolling-50,50,40,0.050000000000000003,0.12049419496596496,0.1350457265298598,0.19085277741428652,1.9787227357907113
rolling-50,50,41,0.050000000000000003,0.12499285671407452,0.14356415857694382,0.20507816747519259,1.7993803711733989
rolling-50,50,42,0.050000000000000003,0.11783121730478589,0.13134282330640315,0.1835458300574693,1.9503315306081248
rolling-50,50,43,0.050000000000000003,0.1220182872220721,0.1393048464015553,0.19708567748635344,1.779882376059831
rolling-50,50,44,0.050000000000000003,0.11536926451592001,0.12794557087198022,0.17682830149987633,1.9232682957788967
rolling-50,50,45,0.050000000000000003,0.11927555126304312,0.13540057667204383,0.18970367456430404,1.7608450759758938
rolling-50,50,46,0.050000000000000003,0.11308665243552662,0.12481983574856258,0.17065013284907041,1.8974881694755652
rolling-50,50,47,0.050000000000000003,0.11673926557977005,0.13181247152271905,0.18288789354569143,1.7423345797597847
rolling-50,50,48,0.050000000000000003,0.11096455642517067,0.12193582293676089,0.16496303106654928,1.8729358736464121
rolling-50,50,49,0.050000000000000003,0.11438737541669759,0.12850629428928267,0.17659352096163664,1.7243901564290383
rolling-50,50,50,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,51,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,52,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,53,0.050000000000000003,0.10898660044931122,0.12777873396810593,0.15972148113686313,1.7066874036933299
rolling-50,50,54,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,55,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,56,0.050000000000000003,0.10898660044931122,0.12777873396810593,0.15972148113686313,1.7066874036933299
rolling-50,50,57,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,58,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,59,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,60,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,61,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,62,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,63,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,64,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,65,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,66,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,67,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,68,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,69,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,70,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,71,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,72,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,73,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,74,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,75,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,76,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,77,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,78,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,79,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,80,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,81,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,82,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,83,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,84,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,85,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,86,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,87,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,88,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,89,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,90,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,91,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,92,0.050000000000000003,0.10898660044931122,0.12777873396810593,0.15972148113686313,1.7066874036933299
rolling-50,50,93,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,94,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,95,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,96,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,97,0.050000000000000003,0.10898660044931122,0.12777873396810593,0.15972148113686313,1.7066874036933299
rolling-50,50,98,0.050000000000000003,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,99,0.050000000000000003,0.10898660044931122,0.11926754692531671,0.15972148113686313,1.849550677304947
rolling-50,50,100,0.40000000000000002,0.10898660044931122,0.12777873396810593,0.15972148113686313,1.7066874036933299
rolling-50,50,101,0.40000000000000002,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,102,0.40000000000000002,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,103,0.40000000000000002,0.10898660044931122,0.13628992101089515,0.15972148113686313,1.5638241300817128
rolling-50,50,104,0.40000000000000002,0.10898660044931122,0.13628992101089515,0.1888144111527128,1.5638241300817128
rolling-50,50,105,0.40000000000000002,0.10898660044931122,0.13628992101089515,0.1888144111527128,1.5638241300817128
rolling-50,50,106,0.40000000000000002,0.10898660044931122,0.13628992101089515,0.1888144111527128,1.5638241300817128
